"id","valence","pixel_fraction","score","color_int"
571,5,0.0378698222339153,0.0964370146393776,10799010
571,5,0.0531065091490746,0.102516323328018,11704930
571,5,0.0269230771809816,0.0270489156246185,10852471
571,5,0.00747041404247284,0.02978958748281,9685915
571,5,0.0383875742554665,0.0400123409926891,8484697
571,5,0.0213757399469614,0.0454116687178612,13941885
572,45,0.0108578531071544,0.0556100644171238,15577405
572,45,0.0261085778474808,0.0795763731002808,15057248
572,45,0.0166597589850426,0.0506317354738712,11300381
572,45,0.116369664669037,0.070911779999733,10513468
572,45,0.062992125749588,0.0105866435915232,4140845
572,45,0.0285122245550156,0.147710040211678,15450180
572,45,0.0292581841349602,0.0451275706291199,12294501
572,45,0.0263572316616774,0.0667697787284851,14663044
572,45,0.0189805217087269,0.0741237103939056,13405492
572,45,0.0122668873518705,0.058459185063839,13998122
573,82,0.0119274808093905,0.000432393047958612,10849463
573,82,0.0728371515870094,0.102502070367336,10888228
573,82,0.0462786257266998,0.0703256130218506,13389912
573,82,0.0430184490978718,0.124998658895493,14826560
573,82,0.0139153944328427,0.011742003262043,16235396
573,82,0.0672709941864014,0.146243453025818,13780546
573,82,0.0204357504844666,0.0612969920039177,16083032
573,82,0.0438931286334991,0.0358391962945461,9320250
573,82,0.00986005086451769,0.0336331985890865,16405587
573,82,0.0223441477864981,0.0844605341553688,14888233
574,21,0.0289021655917168,0.00771508738398552,6434321
574,21,0.00261389091610909,0.00641692336648703,10373657
574,21,0.00276325619779527,0.017968675121665,13530682
574,21,0.0666915625333786,0.418856561183929,12083755
574,21,0.00933532509952784,0.0303599163889885,10509873
574,21,0.0604929067194462,0.0589887350797653,8866082
574,21,0.0882748290896416,0.0140663431957364,5055250
574,21,0.0563853606581688,0.249326273798943,11295531
574,21,0.0176997762173414,0.012784818187356,7022606
574,21,0.0996265858411789,0.173938170075417,9388570
575,100,0.0333572961390018,0.0603399500250816,14062144
575,100,0.0196980591863394,0.0191906988620758,8013369
575,100,0.0202012937515974,0.0813862010836601,14717726
575,100,0.0084831053391099,0.0601816698908806,16099889
575,100,0.0483105666935444,0.00120725994929671,1444102
575,100,0.0194104965776205,0.027159808203578,12294048
575,100,0.0603163205087185,0.0118436571210623,6789842
575,100,0.012508986517787,0.0515074469149113,15511381
575,100,0.0405463688075542,0.216272756457329,15302931
575,100,0.00244428473524749,0.00570716196671128,16376997
576,86,0.0269700530916452,0.0334070920944214,3759675
576,86,0.0156860314309597,0.139844819903374,13422407
576,86,0.0103540206328034,0.0261906199157238,4685911
576,86,0.00998201966285706,0.0527953132987022,13875795
576,86,0.0179800353944302,0.0714516490697861,13026644
576,86,0.0449500903487206,0.0584080070257187,3365714
576,86,0.00434000883251429,0.0322186723351479,14607186
576,86,0.0198400393128395,0.0242527797818184,7503420
576,86,0.0155000314116478,0.0429776087403297,10855744
576,86,0.0184760373085737,0.0623408108949661,11967806
577,76,0.013540674932301,0.0217410307377577,12992822
577,76,0.00761662982404232,0.0194016676396132,2400401
577,76,0.00878028105944395,0.0199975073337555,14649478
577,76,0.0120596634224057,0.0200695544481277,14693150
577,76,0.0118480902165174,0.064035601913929,15697172
577,76,0.0341690480709076,0.016065975651145,1776927
577,76,0.0395641587674618,0.00991612952202559,1259054
577,76,0.0113191576674581,0.0536896586418152,14333484
577,76,0.0280334278941154,0.00988233555108309,3683357
577,76,0.00655876426026225,0.0126939350739121,8211745
578,7,0.021372327581048,0.00833594240248203,12102249
578,7,0.0236845389008522,0.00504071358591318,3879724
578,7,0.235470563173294,0.0407530404627323,12231558
578,7,0.0377452820539474,0.229651898145676,13353350
578,7,0.0415573045611382,0.0257665663957596,12883835
578,7,0.0013748281635344,0.00927760172635317,12891488
578,7,0.00643669534474611,0.00853078812360764,8469037
578,7,0.0181852262467146,0.0261146947741508,9517348
578,7,0.360829889774323,0.575402498245239,13352861
578,7,0.00849893782287836,0.0101297227665782,11425343
579,83,0.0546597614884377,0.0448494628071785,10495514
579,83,0.00347633147612214,0.053213819861412,15845403
579,83,0.052884615957737,0.0215945672243834,9162729
579,83,0.00399408303201199,0.0372467897832394,16637013
579,83,0.0105769233778119,0.0323470309376717,16102493
579,83,0.0104289939627051,0.0422888398170471,15970353
579,83,0.0121301775798202,0.0889094397425652,15713593
579,83,0.00673076929524541,0.0130154862999916,14871718
579,83,0.0353550277650356,0.00376975769177079,3701681
579,83,0.00147928996011615,0.000638455967418849,2248348
580,87,0.00886601768434048,0.0301657151430845,8993311
580,87,0.0403000824153423,0.0501541048288345,3740936
580,87,0.0654101297259331,0.106344126164913,5055253
580,87,0.0630541294813156,0.0352333895862103,10136713
580,87,0.0689441412687302,0.0676109343767166,11322532
580,87,0.010478020645678,0.0343847423791885,6823690
580,87,0.00657201325520873,0.0424703508615494,14137994
580,87,0.0481120944023132,0.220836848020554,13221017
580,87,0.115506231784821,0.0401683524250984,10604474
580,87,0.0202740412205458,0.071849100291729,11445380
581,55,0.0450121648609638,0.0600349903106689,4217462
581,55,0.0559610687196255,0.0802519023418427,3036548
581,55,0.0121654504910111,0.00214612553827465,13642301
581,55,0.0635306835174561,0.066638171672821,7960956
581,55,0.0331170596182346,0.0722470656037331,6322579
581,55,0.0746147632598877,0.0630436316132545,10001567
581,55,0.0235198698937893,0.0517735108733177,5142438
581,55,0.0123006217181683,0.00553475227206945,13059413
581,55,0.00391997816041112,0.00215740315616131,11806517
581,55,0.0137875098735094,0.0462104678153992,9545083
582,45,0.00624921871349216,0.0237780995666981,2777616
582,45,0.0060617420822382,0.0169489495456219,4293658
582,45,0.26271715760231,0.018323540687561,14477289
582,45,0.00149981246795505,0.00831239577382803,2241807
582,45,0.00262467190623283,0.00609076861292124,10315576
582,45,0.0538682676851749,0.0661164671182632,527117
582,45,0.00381202343851328,0.0651062354445457,7083274
582,45,0.00493688276037574,0.0108401020988822,1462185
582,45,0.045619297772646,0.0121979769319296,7305081
582,45,0.00237470306456089,0.123690530657768,10684165
583,53,0.01171875,0.0326461978256702,6247483
583,53,0.00281762285158038,0.0421182252466679,11301704
583,53,0.059234119951725,0.109271951019764,13680549
583,53,0.0011526639573276,0.0365954339504242,15906962
583,53,0.185963109135628,0.0682020783424377,13223100
583,53,0.0123591190204024,0.0529147647321224,15053723
583,53,0.0010886270320043,0.0487741008400917,9978662
583,53,0.0033299180213362,0.0389454737305641,13210469
583,53,0.0326588116586208,0.0508760362863541,11312257
583,53,0.00153688527643681,0.0984157025814056,12213311
584,90,0.00142450141720474,0.00516968267038465,13855657
584,90,0.00783475767821074,0.0337922312319279,11169564
584,90,0.00733618251979351,0.0349381230771542,14268503
584,90,0.0428774915635586,0.0179734323173761,6584982
584,90,0.00733618251979351,0.0325441807508469,12345116
584,90,0.00213675224222243,0.0132960174232721,16279824
584,90,0.0314814820885658,0.0115163587033749,4673420
584,90,0.0141025641933084,0.0615418516099453,12360252
584,90,0.0084045585244894,0.0481849908828735,13406267
584,90,0.00334757845848799,0.0336089506745338,14464816
585,17,0.0686390548944473,0.125327557325363,7830147
585,17,0.0787721872329712,0.0663888677954674,2300442
585,17,0.0105029586702585,0.0195130817592144,14542058
585,17,0.0512573979794979,0.133306086063385,12041927
585,17,0.075665682554245,0.199664697051048,10002087
585,17,0.0172337274998426,0.0214732624590397,2954775
585,17,0.180621296167374,0.144625276327133,3879733
585,17,0.0713757425546646,0.0284891724586487,5056291
585,17,0.0595414191484451,0.0562190003693104,4663851
585,17,0.143195271492004,0.164284929633141,5263188
586,22,0.0255995057523251,0.0648706331849098,12487504
586,22,0.0242115817964077,0.0717890933156013,12358725
586,22,0.0148045336827636,0.0551737919449806,14598781
586,22,0.0461870618164539,0.0523227453231812,10514751
586,22,0.0112576140090823,0.0570254288613796,14729324
586,22,0.0212044101208448,0.0629154294729233,12684868
586,22,0.0357005149126053,0.13070921599865,16447698
586,22,0.0311512071639299,0.0759331062436104,11899732
586,22,0.0857429280877113,0.0796905159950256,9729857
586,22,0.0357005149126053,0.158967390656471,16313512
587,92,0.0001179384344141,0.000485453987494111,4220416
587,92,0.0001179384344141,0.000239070344832726,15768959
587,92,0.0395093746483326,0.0697012469172478,13156253
587,92,0.014270550571382,0.0552314855158329,6378807
587,92,0.00837362930178642,0.032244149595499,3944212
587,92,0.0163934417068958,0.0470252558588982,8550233
587,92,0.025710579007864,0.0629375874996185,10852988
587,92,0.000825569033622742,0.00327521585859358,7709237
587,92,0.00955301336944103,0.0167994145303965,1051395
587,92,0.349451571702957,0.278381526470184,16445904
588,70,0.0160431414842606,0.105693899095058,13649682
588,70,0.218267604708672,0.112383045256138,10594218
588,70,0.146006062626839,0.18862010538578,9020602
588,70,0.00552746886387467,0.0368878170847893,14365458
588,70,0.00862824358046055,0.0463169254362583,14240775
588,70,0.00599932577461004,0.0267736688256264,14317076
588,70,0.00674081547185779,0.0407450459897518,12935457
588,70,0.0744186043739319,0.0835805982351303,11777976
588,70,0.00599932577461004,0.0170607604086399,11301186
588,70,0.0481294244527817,0.0525191128253937,3101834
589,60,0.0148091604933143,0.0583617612719536,9804725
589,60,0.0393129773437977,0.049494281411171,6441832
589,60,0.0844274833798409,0.0441313907504082,4542576
589,60,0.0159541983157396,0.10557222366333,9464447
589,60,0.047862596809864,0.15015721321106,7030361
589,60,0.00763358781114221,0.0459781549870968,10917037
589,60,0.0102290073409677,0.0539122819900513,12239577
589,60,0.00435114512220025,0.0817720144987106,8210015
589,60,0.00648854952305555,0.0472792610526085,11570596
589,60,0.368625968694687,0.134826689958572,4926522
590,62,0.0151668349280953,0.0101304035633802,791711
590,62,0.0570272989571095,0.182257026433945,16287497
590,62,0.00552746886387467,0.0305978823453188,2491981
590,62,0.0106504885479808,0.0208260752260685,2491399
590,62,0.0233906302601099,0.0342507176101208,3153017
590,62,0.0638355240225792,0.194997131824493,16412166
590,62,0.0118638351559639,0.0127438949421048,2114748
590,62,0.0529828108847141,0.0161606129258871,3102126
590,62,0.0800134837627411,0.071419395506382,7444169
590,62,0.00256150984205306,0.00987310521304607,6819849
591,89,0.0295948088169098,0.0419125109910965,7764628
591,89,0.0267478805035353,0.0226294975727797,14606012
591,89,0.0296610165387392,0.0982897654175758,14533468
591,89,0.0987817794084549,0.0958030000329018,7556698
591,89,0.00297934329137206,0.000409572065109387,13321514
591,89,0.0374073088169098,0.162790834903717,14466106
591,89,0.00688559329137206,0.00555737828835845,14605980
591,89,0.0236361231654882,0.0395567864179611,8482444
591,89,0.0106594283133745,0.0341366603970528,14194728
591,89,0.114671610295773,0.104252606630325,9202550
592,88,0.0761832073330879,0.151174038648605,13798966
592,88,0.0332824438810349,0.165918424725533,14778141
592,88,0.0106870224699378,0.030625332146883,14252845
592,88,0.0348854959011078,0.0997873619198799,14257955
592,88,0.0638167932629585,0.038432665169239,11037977
592,88,0.0134351141750813,0.0439857020974159,13323536
592,88,0.011450381949544,0.0129384743049741,14595123
592,88,0.0609160289168358,0.0581113658845425,8746044
592,88,0.0290839690715075,0.0253890715539455,8287571
592,88,0.0299999993294477,0.0563238970935345,12475415
593,79,0.0171338580548763,0.0375449433922768,9862477
593,79,0.00113385822623968,0.0111063569784164,3366838
593,79,0.000944881874602288,0.0123046189546585,1138916
593,79,0.00365354330278933,0.0138176651671529,4349815
593,79,0.0323149599134922,0.0553401410579681,12764861
593,79,0.0319370068609715,0.0591791644692421,7697518
593,79,0.05020472407341,0.0848290398716927,10982774
593,79,0.0360944867134094,0.0597207993268967,13549473
593,79,0.0429606288671494,0.0339714512228966,12146529
593,79,0.0840314924716949,0.183073490858078,8944480
594,9,0.00299047771841288,0.0350696891546249,13273883
594,9,0.00621704570949078,0.0685751810669899,13339962
594,9,0.00889273639768362,0.0713562369346619,14072154
594,9,0.00362005201168358,0.0519736632704735,12147998
594,9,0.00487920036539435,0.0517575927078724,11234331
594,9,0.00369874876923859,0.0300049856305122,13471068
594,9,0.319745033979416,0.0285861194133759,1180934
594,9,0.00747619429603219,0.0340264402329922,13810811
594,9,0.0148736918345094,0.111658230423927,12295227
594,9,0.0123553946614265,0.121785372495651,12492571
595,92,0.00103668263182044,0.00138422835152596,9402264
595,92,0.00869218539446592,0.0176309533417225,8572060
595,92,0.00925039872527122,0.00784829817712307,1725870
595,92,0.0489633157849312,0.0381811410188675,13386776
595,92,0.0192982461303473,0.0279786977916956,4621362
595,92,0.0255183409899473,0.0485294535756111,11301145
595,92,0.0236842110753059,0.0488635040819645,7382319
595,92,0.00582137145102024,0.00863489601761103,3900349
595,92,0.0228867623955011,0.0201942473649979,10889248
595,92,0.00215310999192297,0.000871949596330523,2503793
596,67,0.0573625080287457,0.0162944626063108,6586001
596,67,0.0097152991220355,0.038010373711586,15136214
596,67,0.0196840409189463,0.0892849117517471,16317155
596,67,0.0105601083487272,0.000954986026044935,4209927
596,67,0.0715552940964699,0.0266075059771538,9609630
596,67,0.0713863298296928,0.053294263780117,12241092
596,67,0.00278786849230528,0.000713442161213607,8290337
596,67,0.162203267216682,0.469900190830231,15333620
596,67,0.0340457893908024,0.0321884639561176,11323845
596,67,0.0603193379938602,0.139818251132965,14284015
597,89,0.00761689292266965,0.0350587368011475,8276255
597,89,0.00776772247627378,0.0382808782160282,15040531
597,89,0.00693815993145108,0.0303873382508755,11085065
597,89,0.00761689292266965,0.0356691926717758,11754550
597,89,0.012443439103663,0.0371631793677807,10315577
597,89,0.00882352981716394,0.0404888577759266,10691615
597,89,0.0117647061124444,0.0570202991366386,12278553
597,89,0.00814479682594538,0.0404313318431377,9387035
597,89,0.00739064859226346,0.0364144146442413,13256987
597,89,0.0272247362881899,0.0344655029475689,15920077
598,12,0.041181143373251,0.0400110110640526,7240310
598,12,0.00569385616108775,0.215492784976959,7174738
598,12,0.295352220535278,0.1148901283741,15133670
598,12,0.00443591084331274,0.0641699954867363,7435867
598,12,0.048662606626749,0.0392006114125252,9543323
598,12,0.0587923713028431,0.0572385974228382,2766389
598,12,0.0475370772182941,0.0463636331260204,5003092
598,12,0.00761387730017304,0.0339193940162659,10601169
598,12,0.0966631323099136,0.0422562174499035,12109510
598,12,0.257878720760345,0.151940152049065,593935
599,50,0.0264966879040003,0.158683210611343,12829473
599,50,0.0160604920238256,0.106094859540462,9876773
599,50,0.0130608677864075,0.0981701016426086,10535728
599,50,0.122734658420086,0.0137184308841825,15350304
599,50,0.0143107110634446,0.015855684876442,11018017
599,50,0.00781152350828052,0.00349188665859401,6296340
599,50,0.0136857889592648,0.0838206112384796,10660894
599,50,0.00187476561404765,0.00192182580940425,16511446
599,50,0.353643298149109,0.00240133260376751,920334
599,50,0.00156230467837304,0.00469041429460049,8210965
600,11,0.0179985072463751,0.173970252275467,6626590
600,11,0.0171769969165325,0.0465892888605595,5579552
600,11,0.0413741581141949,0.0629269853234291,10512992
600,11,0.0135922329500318,0.0872238278388977,8862265
600,11,0.00425690831616521,0.0735134854912758,9714722
600,11,0.0148618370294571,0.0624133571982384,11427682
600,11,0.0335324853658676,0.0469972267746925,8079165
600,11,0.246452569961548,0.0133928377181292,15197670
600,11,0.0138909630477428,0.0379840023815632,13796240
600,11,0.0200149361044168,0.0462598279118538,12684671
601,11,0.0331208594143391,0.0766155868768692,2372934
601,11,0.0563054606318474,0.141633495688438,6453645
601,11,0.0356205478310585,0.0504633449018002,7043457
601,11,0.215348079800606,0.230022788047791,922135
601,11,0.0461817272007465,0.0657304227352142,8690606
601,11,0.0388076491653919,0.0593739971518517,4871774
601,11,0.0189351327717304,0.0473461113870144,923943
601,11,0.0377452820539474,0.0438849106431007,9280933
601,11,0.0523059628903866,0.0872941911220551,2831161
601,11,0.04936882853508,0.124803423881531,4347754
602,70,0.0205599293112755,0.00447338633239269,3485716
602,70,0.0211848523467779,0.0268658511340618,14712377
602,70,0.0221847277134657,0.0159742403775454,592138
602,70,0.0454943142831326,0.044423270970583,12325389
602,70,0.032933384180069,0.0757345780730247,13092146
602,70,0.0289963763207197,0.0670021399855614,9806131
602,70,0.0264966879040003,0.0403940267860889,7439393
602,70,0.0158105231821537,0.0182131920009851,15263458
602,70,0.00368703901767731,0.00900667905807495,14254462
602,70,0.0405574291944504,0.0398870781064034,11409164
603,64,0.0278625953942537,0.0351262949407101,14336137
603,64,0.0172519087791443,0.0445139706134796,9911300
603,64,0.012519083917141,0.0431136265397072,14515253
603,64,0.0342748090624809,0.0347306504845619,13417111
603,64,0.0136641217395663,0.0352757982909679,10971678
603,64,0.0177099239081144,0.0380712822079659,8079644
603,64,0.00656488537788391,0.0341669879853725,14909469
603,64,0.0267938934266567,0.0963338613510132,12410393
603,64,0.0225190836936235,0.051298089325428,9189400
603,64,0.0203816797584295,0.0410582087934017,10512955
604,31,0.00277165346778929,0.135538265109062,13275974
604,31,0.0612913370132446,0.0810825452208519,6378811
604,31,0.0803779512643814,0.154916316270828,11901287
604,31,0.0050393701530993,0.0772804021835327,12750676
604,31,0.327811032533646,0.0352512449026108,16382193
604,31,0.0578267723321915,0.106104090809822,9336136
604,31,0.00182677165139467,0.000955572235397995,4392451
604,31,0.025826770812273,0.00895875878632069,9516827
604,31,0.0537322834134102,0.0827540457248688,8746581
604,31,0.114960633218288,0.136121764779091,11179377
605,83,0.0119155356660485,0.0603776313364506,16298335
605,83,0.0123680243268609,0.0361722521483898,14320765
605,83,0.014932126738131,0.0495766289532185,14910820
605,83,0.0242081452161074,0.0365523472428322,16037279
605,83,0.00791855249553919,0.021562235429883,12700258
605,83,0.0422322787344456,0.0264016911387444,11637944
605,83,0.00241327309049666,0.0158249344676733,13850697
605,83,0.00399698363617063,0.00449316389858723,5996665
605,83,0.00369532429613173,0.00953113660216331,5735998
605,83,0.0236048270016909,0.066036693751812,16168581
606,21,0.144907295703888,0.117539420723915,11310983
606,21,0.0254635512828827,0.0513278618454933,3356978
606,21,0.00400050822645426,0.0356184169650078,4949137
606,21,0.049847599118948,0.0655264928936958,9074534
606,21,0.0150495301932096,0.0353022962808609,9663333
606,21,0.0247015487402678,0.16756571829319,6726579
606,21,0.0803911611437798,0.0820377320051193,7828846
606,21,0.0339090675115585,0.0410205945372581,7972517
606,21,0.100838199257851,0.0574332363903522,10394515
606,21,0.0520701035857201,0.0846901759505272,5527377
607,60,0.0116560235619545,0.0315892808139324,12290142
607,60,0.0494140982627869,0.409014403820038,11967081
607,60,0.181164368987083,0.130440250039101,10445860
607,60,0.010974021628499,0.0260401032865047,4008467
607,60,0.0900241807103157,0.0190193895250559,9386267
607,60,0.00657201325520873,0.0262417104095221,11886136
607,60,0.221774443984032,0.0970318764448166,10316085
607,60,0.00415400834754109,0.0661966800689697,13349503
607,60,0.0662781298160553,0.0535091683268547,9926727
607,60,0.0757021531462669,0.0334229692816734,8737054
608,58,0.0125896139070392,0.0097582433372736,2642347
608,58,0.00131141813471913,0.0058925342746079,2396217
608,58,0.00594509532675147,0.00528389634564519,6072509
608,58,0.0323483124375343,0.0596806704998016,9708394
608,58,0.00139884592499584,0.00393032003194094,12816736
608,58,0.00437139347195625,0.0129181379452348,1851831
608,58,0.0306871831417084,0.00669333199039102,15855853
608,58,0.0342717245221138,0.0573611110448837,6167096
608,58,0.00297254766337574,0.00910926423966885,10068536
608,58,0.0199335552752018,0.0303335767239332,13446797
609,64,0.0119620421901345,0.043237142264843,12487541
609,64,0.00661587808281183,0.00573327206075191,4095372
609,64,0.0251269713044167,0.109086275100708,11038015
609,64,0.0262630321085453,0.0449429713189602,11574111
609,64,0.00768511090427637,0.152515307068825,12149057
609,64,0.110866077244282,0.010649411007762,15460836
609,64,0.0481154769659042,0.00744971772655845,855828
609,64,0.00253942795097828,0.0460899472236633,13923922
609,64,0.00521251000463963,0.0199788920581341,13749351
609,64,0.00307404436171055,0.0600747279822826,13001522
610,26,0.0188872274011374,0.0412188842892647,10916727
610,26,0.0790902674198151,0.152791708707809,6443836
610,26,0.0322656817734241,0.0802662000060081,7490871
610,26,0.0193594079464674,0.0835351645946503,9792853
610,26,0.0556386262178421,0.0552555695176125,5798774
610,26,0.0443849861621857,0.0347076840698719,5189404
610,26,0.0102305812761188,0.0298959705978632,9987907
610,26,0.0492641851305962,0.132063642144203,8614489
610,26,0.0795624479651451,0.0450538247823715,4086615
610,26,0.0902652069926262,0.0936717242002487,4338464
611,75,0.00692071067169309,0.0161493066698313,11015683
611,75,0.0173444971442223,0.0174020696431398,2568040
611,75,0.00589542044326663,0.0204913318157196,1995491
611,75,0.008116883225739,0.0233570113778114,2836931
611,75,0.00572453858330846,0.0219025108963251,9817213
611,75,0.0128161311149597,0.0510415770113468,11987931
611,75,0.0047846888191998,0.0187922678887844,3058139
611,75,0.0186261106282473,0.0255547147244215,1595017
611,75,0.0100820232182741,0.0232863929122686,1016212
611,75,0.0129015725106001,0.0640939772129059,7590850
612,44,0.0161229837685823,0.0434947870671749,11379049
612,44,0.0103112114593387,0.0464884676039219,13156489
612,44,0.0744281932711601,0.0250187404453754,6312247
612,44,0.00418697670102119,0.024909595027566,12895623
612,44,0.169478818774223,0.373913913965225,13552805
612,44,0.0272465944290161,0.0932087376713753,12897183
612,44,0.0581802278757095,0.0180115606635809,4273181
612,44,0.0666791647672653,0.0229817591607571,8746070
612,44,0.100424945354462,0.221547022461891,14738372
612,44,0.0579302571713924,0.0390198789536953,11247482
613,22,0.210242420434952,0.0690018981695175,15527147
613,22,0.119722239673138,0.0893682688474655,7763317
613,22,0.216318428516388,0.331520438194275,3420979
613,22,0.119040235877037,0.0666064471006393,12895171
613,22,0.0453840903937817,0.212160989642143,1841946
613,22,0.0000620001228526235,0.00000954677761910716,3157564
613,22,0.112158223986626,0.0549353957176208,10329244
613,22,0.177072361111641,0.176397025585175,5460307
614,67,0.00185223296284676,0.00486232340335846,13811076
614,67,0.117170885205269,0.0481477789580822,7121334
614,67,0.0395143032073975,0.0429833792150021,8013588
614,67,0.0228442065417767,0.0245993863791227,3478532
614,67,0.0321053713560104,0.0433237738907337,6377746
614,67,0.0266858749091625,0.0424778014421463,7896343
614,67,0.15627358853817,0.0840689092874527,9029071
614,67,0.0193455442786217,0.0498191490769386,6953220
614,67,0.0366330519318581,0.0474961251020432,1923686
614,67,0.0347122177481651,0.0330492481589317,10643226
615,12,0.556637108325958,0.584762156009674,1381396
615,12,0.0705561414361,0.0334089547395706,12566208
615,12,0.00620001228526235,0.000240835870499723,5015476
615,12,0.00607601227238774,0.0228669214993715,4077339
615,12,0.226486459374428,0.173748970031738,3092014
615,12,0.00223200442269444,0.0164379198104143,8680762
615,12,0.00551801081746817,0.0276106018573046,5854259
